,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
8899,SP1,15/05/16,Betis,Getafe,2,1,Betis
8900,SP1,15/05/16,Espanol,Eibar,4,2,Espanol
8901,SP1,15/05/16,Malaga,Las Palmas,4,1,Malaga
8902,SP1,15/05/16,Sp Gijon,Villarreal,2,0,Sp Gijon
8903,SP1,15/05/16,Vallecano,Levante,3,1,Vallecano
8904,SP1,19/08/16,La Coruna,Eibar,2,1,La Coruna
8905,SP1,19/08/16,Malaga,Osasuna,1,1,D
8906,SP1,20/08/16,Barcelona,Betis,6,2,Barcelona
8907,SP1,20/08/16,Granada,Villarreal,1,1,D
8908,SP1,20/08/16,Sevilla,Espanol,6,4,Sevilla
8909,SP1,21/08/16,Ath Madrid,Alaves,1,1,D
8910,SP1,21/08/16,Sociedad,Real Madrid,0,3,Real Madrid
8911,SP1,21/08/16,Sp Gijon,Ath Bilbao,2,1,Sp Gijon
8912,SP1,22/08/16,Celta,Leganes,0,1,Leganes
8913,SP1,22/08/16,Valencia,Las Palmas,2,4,Las Palmas
8914,SP1,26/08/16,Betis,La Coruna,0,0,D
8915,SP1,26/08/16,Espanol,Malaga,2,2,D
8916,SP1,27/08/16,Eibar,Valencia,1,0,Eibar
8917,SP1,27/08/16,Leganes,Ath Madrid,0,0,D
8918,SP1,27/08/16,Osasuna,Sociedad,0,2,Sociedad
8919,SP1,27/08/16,Real Madrid,Celta,2,1,Real Madrid
8920,SP1,28/08/16,Alaves,Sp Gijon,0,0,D
8921,SP1,28/08/16,Ath Bilbao,Barcelona,0,1,Barcelona
8922,SP1,28/08/16,Las Palmas,Granada,5,1,Las Palmas
8923,SP1,28/08/16,Villarreal,Sevilla,0,0,D
8924,SP1,09/09/16,Sociedad,Espanol,1,1,D
8925,SP1,10/09/16,Barcelona,Alaves,1,2,Alaves
8926,SP1,10/09/16,Celta,Ath Madrid,0,4,Ath Madrid
8927,SP1,10/09/16,Malaga,Villarreal,0,2,Villarreal
8928,SP1,10/09/16,Real Madrid,Osasuna,5,2,Real Madrid
8929,SP1,10/09/16,Sevilla,Las Palmas,2,1,Sevilla
8930,SP1,11/09/16,Granada,Eibar,1,2,Eibar
8931,SP1,11/09/16,La Coruna,Ath Bilbao,0,1,Ath Bilbao
8932,SP1,11/09/16,Sp Gijon,Leganes,2,1,Sp Gijon
8933,SP1,11/09/16,Valencia,Betis,2,3,Betis
8934,SP1,16/09/16,Betis,Granada,2,2,D
8935,SP1,17/09/16,Ath Madrid,Sp Gijon,5,0,Ath Madrid
8936,SP1,17/09/16,Eibar,Sevilla,1,1,D
8937,SP1,17/09/16,Las Palmas,Malaga,1,0,Las Palmas
8938,SP1,17/09/16,Leganes,Barcelona,1,5,Barcelona
8939,SP1,18/09/16,Ath Bilbao,Valencia,2,1,Ath Bilbao
8940,SP1,18/09/16,Espanol,Real Madrid,0,2,Real Madrid
8941,SP1,18/09/16,Osasuna,Celta,0,0,D
8942,SP1,18/09/16,Villarreal,Sociedad,2,1,Villarreal
8943,SP1,19/09/16,Alaves,La Coruna,0,0,D
8944,SP1,20/09/16,Malaga,Eibar,2,1,Malaga
8945,SP1,20/09/16,Sevilla,Betis,1,0,Sevilla
8946,SP1,21/09/16,Barcelona,Ath Madrid,1,1,D
8947,SP1,21/09/16,Celta,Sp Gijon,2,1,Celta
8948,SP1,21/09/16,Granada,Ath Bilbao,1,2,Ath Bilbao
8949,SP1,21/09/16,Real Madrid,Villarreal,1,1,D
8950,SP1,21/09/16,Sociedad,Las Palmas,4,1,Sociedad
8951,SP1,22/09/16,La Coruna,Leganes,1,2,Leganes
8952,SP1,22/09/16,Osasuna,Espanol,1,2,Espanol
8953,SP1,22/09/16,Valencia,Alaves,2,1,Valencia
8954,SP1,23/09/16,Betis,Malaga,1,0,Betis
8955,SP1,24/09/16,Ath Bilbao,Sevilla,3,1,Ath Bilbao
8956,SP1,24/09/16,Eibar,Sociedad,2,0,Eibar
8957,SP1,24/09/16,Las Palmas,Real Madrid,2,2,D
8958,SP1,24/09/16,Sp Gijon,Barcelona,0,5,Barcelona
8959,SP1,25/09/16,Ath Madrid,La Coruna,1,0,Ath Madrid
8960,SP1,25/09/16,Espanol,Celta,0,2,Celta
8961,SP1,25/09/16,Leganes,Valencia,1,2,Valencia
8962,SP1,25/09/16,Villarreal,Osasuna,3,1,Villarreal
8963,SP1,26/09/16,Alaves,Granada,3,1,Alaves
8964,SP1,30/09/16,Sociedad,Betis,1,0,Sociedad
8965,SP1,01/10/16,Granada,Leganes,0,1,Leganes
8966,SP1,01/10/16,La Coruna,Sp Gijon,2,1,La Coruna
8967,SP1,01/10/16,Osasuna,Las Palmas,2,2,D
8968,SP1,01/10/16,Sevilla,Alaves,2,1,Sevilla
8969,SP1,02/10/16,Celta,Barcelona,4,3,Celta
8970,SP1,02/10/16,Espanol,Villarreal,0,0,D
8971,SP1,02/10/16,Malaga,Ath Bilbao,2,1,Malaga
8972,SP1,02/10/16,Real Madrid,Eibar,1,1,D
8973,SP1,02/10/16,Valencia,Ath Madrid,0,2,Ath Madrid
8974,SP1,14/10/16,Las Palmas,Espanol,0,0,D
8975,SP1,15/10/16,Ath Madrid,Granada,7,1,Ath Madrid
8976,SP1,15/10/16,Barcelona,La Coruna,4,0,Barcelona
8977,SP1,15/10/16,Betis,Real Madrid,1,6,Real Madrid
8978,SP1,15/10/16,Leganes,Sevilla,2,3,Sevilla
8979,SP1,16/10/16,Alaves,Malaga,1,1,D
8980,SP1,16/10/16,Ath Bilbao,Sociedad,3,2,Ath Bilbao
8981,SP1,16/10/16,Sp Gijon,Valencia,1,2,Valencia
8982,SP1,16/10/16,Villarreal,Celta,5,0,Villarreal
8983,SP1,17/10/16,Eibar,Osasuna,2,3,Osasuna
8984,SP1,21/10/16,Osasuna,Betis,1,2,Betis
8985,SP1,22/10/16,Espanol,Eibar,3,3,D
8986,SP1,22/10/16,Granada,Sp Gijon,0,0,D
8987,SP1,22/10/16,Sociedad,Alaves,3,0,Sociedad
8988,SP1,22/10/16,Valencia,Barcelona,2,3,Barcelona
8989,SP1,23/10/16,Celta,La Coruna,4,1,Celta
8990,SP1,23/10/16,Malaga,Leganes,4,0,Malaga
8991,SP1,23/10/16,Real Madrid,Ath Bilbao,2,1,Real Madrid
8992,SP1,23/10/16,Sevilla,Ath Madrid,1,0,Sevilla
8993,SP1,23/10/16,Villarreal,Las Palmas,2,1,Villarreal
8994,SP1,28/10/16,Leganes,Sociedad,0,2,Sociedad
8995,SP1,29/10/16,Alaves,Real Madrid,1,4,Real Madrid
8996,SP1,29/10/16,Ath Madrid,Malaga,4,2,Ath Madrid
8997,SP1,29/10/16,Barcelona,Granada,1,0,Barcelona
8998,SP1,29/10/16,Sp Gijon,Sevilla,1,1,D
8999,SP1,30/10/16,Ath Bilbao,Osasuna,1,1,D
9000,SP1,30/10/16,Betis,Espanol,0,1,Espanol
9001,SP1,30/10/16,Eibar,Villarreal,2,1,Eibar
9002,SP1,30/10/16,Las Palmas,Celta,3,3,D
9003,SP1,31/10/16,La Coruna,Valencia,1,1,D
9004,SP1,04/11/16,Malaga,Sp Gijon,3,2,Malaga
9005,SP1,05/11/16,Granada,La Coruna,1,1,D
9006,SP1,05/11/16,Las Palmas,Eibar,1,0,Las Palmas
9007,SP1,05/11/16,Osasuna,Alaves,0,1,Alaves
9008,SP1,05/11/16,Sociedad,Ath Madrid,2,0,Sociedad
9009,SP1,06/11/16,Celta,Valencia,2,1,Celta
9010,SP1,06/11/16,Espanol,Ath Bilbao,0,0,D
9011,SP1,06/11/16,Real Madrid,Leganes,3,0,Real Madrid
9012,SP1,06/11/16,Sevilla,Barcelona,1,2,Barcelona
9013,SP1,06/11/16,Villarreal,Betis,2,0,Villarreal
9014,SP1,18/11/16,Betis,Las Palmas,2,0,Betis
9015,SP1,19/11/16,Ath Madrid,Real Madrid,0,3,Real Madrid
9016,SP1,19/11/16,Barcelona,Malaga,0,0,D
9017,SP1,19/11/16,Eibar,Celta,1,0,Eibar
9018,SP1,19/11/16,La Coruna,Sevilla,2,3,Sevilla
9019,SP1,20/11/16,Alaves,Espanol,0,1,Espanol
9020,SP1,20/11/16,Ath Bilbao,Villarreal,1,0,Ath Bilbao
9021,SP1,20/11/16,Sp Gijon,Sociedad,1,3,Sociedad
9022,SP1,20/11/16,Valencia,Granada,1,1,D
9023,SP1,21/11/16,Leganes,Osasuna,2,0,Leganes
9024,SP1,25/11/16,Eibar,Betis,3,1,Eibar
9025,SP1,26/11/16,Espanol,Leganes,3,0,Espanol
9026,SP1,26/11/16,Malaga,La Coruna,4,3,Malaga
9027,SP1,26/11/16,Real Madrid,Sp Gijon,2,1,Real Madrid
9028,SP1,26/11/16,Sevilla,Valencia,2,1,Sevilla
9029,SP1,27/11/16,Celta,Granada,3,1,Celta
9030,SP1,27/11/16,Osasuna,Ath Madrid,0,3,Ath Madrid
9031,SP1,27/11/16,Sociedad,Barcelona,1,1,D
9032,SP1,27/11/16,Villarreal,Alaves,0,2,Alaves
9033,SP1,28/11/16,Las Palmas,Ath Bilbao,3,1,Las Palmas
9034,SP1,03/12/16,Ath Madrid,Espanol,0,0,D
9035,SP1,03/12/16,Barcelona,Real Madrid,1,1,D
9036,SP1,03/12/16,Granada,Sevilla,2,1,Granada
9037,SP1,03/12/16,Leganes,Villarreal,0,0,D
9038,SP1,04/12/16,Alaves,Las Palmas,1,1,D
9039,SP1,04/12/16,Ath Bilbao,Eibar,3,1,Ath Bilbao
9040,SP1,04/12/16,Betis,Celta,3,3,D
9041,SP1,04/12/16,Sp Gijon,Osasuna,3,1,Sp Gijon
9042,SP1,04/12/16,Valencia,Malaga,2,2,D
9043,SP1,05/12/16,La Coruna,Sociedad,5,1,La Coruna
9044,SP1,09/12/16,Malaga,Granada,1,1,D
9045,SP1,10/12/16,Las Palmas,Leganes,1,1,D
9046,SP1,10/12/16,Osasuna,Barcelona,0,3,Barcelona
9047,SP1,10/12/16,Real Madrid,La Coruna,3,2,Real Madrid
9048,SP1,10/12/16,Sociedad,Valencia,3,2,Sociedad
9049,SP1,11/12/16,Betis,Ath Bilbao,1,0,Betis
9050,SP1,11/12/16,Celta,Sevilla,0,3,Sevilla
9051,SP1,11/12/16,Eibar,Alaves,0,0,D
9052,SP1,11/12/16,Espanol,Sp Gijon,2,1,Espanol
9053,SP1,12/12/16,Villarreal,Ath Madrid,3,0,Villarreal
9054,SP1,16/12/16,Alaves,Betis,1,0,Alaves
9055,SP1,17/12/16,Ath Madrid,Las Palmas,1,0,Ath Madrid
9056,SP1,17/12/16,Granada,Sociedad,0,2,Sociedad
9057,SP1,17/12/16,Sevilla,Malaga,4,1,Sevilla
9058,SP1,17/12/16,Sp Gijon,Villarreal,1,3,Villarreal
9059,SP1,18/12/16,Barcelona,Espanol,4,1,Barcelona
9060,SP1,18/12/16,La Coruna,Osasuna,2,0,La Coruna
9061,SP1,18/12/16,Leganes,Eibar,1,1,D
9062,SP1,19/12/16,Ath Bilbao,Celta,2,1,Ath Bilbao
9063,SP1,06/01/17,Espanol,La Coruna,1,1,D
9064,SP1,07/01/17,Eibar,Ath Madrid,0,2,Ath Madrid
9065,SP1,07/01/17,Las Palmas,Sp Gijon,1,0,Las Palmas
9066,SP1,07/01/17,Real Madrid,Granada,5,0,Real Madrid
9067,SP1,07/01/17,Sociedad,Sevilla,0,4,Sevilla
9068,SP1,08/01/17,Ath Bilbao,Alaves,0,0,D
9069,SP1,08/01/17,Betis,Leganes,2,0,Betis
9070,SP1,08/01/17,Celta,Malaga,3,1,Celta
9071,SP1,08/01/17,Villarreal,Barcelona,1,1,D
9072,SP1,09/01/17,Osasuna,Valencia,3,3,D
9073,SP1,14/01/17,Ath Madrid,Betis,1,0,Ath Madrid
9074,SP1,14/01/17,Barcelona,Las Palmas,5,0,Barcelona
9075,SP1,14/01/17,La Coruna,Villarreal,0,0,D
9076,SP1,14/01/17,Leganes,Ath Bilbao,0,0,D
9077,SP1,15/01/17,Celta,Alaves,1,0,Celta
9078,SP1,15/01/17,Granada,Osasuna,1,1,D
9079,SP1,15/01/17,Sevilla,Real Madrid,2,1,Sevilla
9080,SP1,15/01/17,Sp Gijon,Eibar,2,3,Eibar
9081,SP1,15/01/17,Valencia,Espanol,2,1,Valencia
9082,SP1,16/01/17,Malaga,Sociedad,0,2,Sociedad
9083,SP1,20/01/17,Las Palmas,La Coruna,1,1,D
9084,SP1,21/01/17,Alaves,Leganes,2,2,D
9085,SP1,21/01/17,Espanol,Granada,3,1,Espanol
9086,SP1,21/01/17,Real Madrid,Malaga,2,1,Real Madrid
9087,SP1,21/01/17,Villarreal,Valencia,0,2,Valencia
9088,SP1,22/01/17,Ath Bilbao,Ath Madrid,2,2,D
9089,SP1,22/01/17,Betis,Sp Gijon,0,0,D
9090,SP1,22/01/17,Eibar,Barcelona,0,4,Barcelona
9091,SP1,22/01/17,Osasuna,Sevilla,3,4,Sevilla
9092,SP1,22/01/17,Sociedad,Celta,1,0,Sociedad
9093,SP1,27/01/17,Osasuna,Malaga,1,1,D
9094,SP1,28/01/17,Alaves,Ath Madrid,0,0,D
9095,SP1,28/01/17,Eibar,La Coruna,3,1,Eibar
9096,SP1,28/01/17,Leganes,Celta,0,2,Celta
9097,SP1,28/01/17,Villarreal,Granada,2,0,Villarreal
9098,SP1,29/01/17,Ath Bilbao,Sp Gijon,2,1,Ath Bilbao
9099,SP1,29/01/17,Betis,Barcelona,1,1,D
9100,SP1,29/01/17,Espanol,Sevilla,3,1,Espanol
9101,SP1,29/01/17,Real Madrid,Sociedad,3,0,Real Madrid
9102,SP1,30/01/17,Las Palmas,Valencia,3,1,Las Palmas
9103,SP1,04/02/17,Ath Madrid,Leganes,2,0,Ath Madrid
9104,SP1,04/02/17,Barcelona,Ath Bilbao,3,0,Barcelona
9105,SP1,04/02/17,Malaga,Espanol,0,1,Espanol
9106,SP1,04/02/17,Valencia,Eibar,0,4,Eibar
9107,SP1,05/02/17,Sevilla,Villarreal,0,0,D
9108,SP1,05/02/17,Sociedad,Osasuna,3,2,Sociedad
9109,SP1,05/02/17,Sp Gijon,Alaves,2,4,Alaves
9110,SP1,06/02/17,Granada,Las Palmas,1,0,Granada
9111,SP1,10/02/17,Espanol,Sociedad,1,2,Sociedad
9112,SP1,11/02/17,Alaves,Barcelona,0,6,Barcelona
9113,SP1,11/02/17,Ath Bilbao,La Coruna,2,1,Ath Bilbao
9114,SP1,11/02/17,Betis,Valencia,0,0,D
9115,SP1,11/02/17,Osasuna,Real Madrid,1,3,Real Madrid
9116,SP1,12/02/17,Ath Madrid,Celta,3,2,Ath Madrid
9117,SP1,12/02/17,Las Palmas,Sevilla,0,1,Sevilla
9118,SP1,12/02/17,Leganes,Sp Gijon,0,2,Sp Gijon
9119,SP1,12/02/17,Villarreal,Malaga,1,1,D
9120,SP1,13/02/17,Eibar,Granada,4,0,Eibar
9121,SP1,17/02/17,Granada,Betis,4,1,Granada
9122,SP1,18/02/17,La Coruna,Alaves,0,1,Alaves
9123,SP1,18/02/17,Real Madrid,Espanol,2,0,Real Madrid
9124,SP1,18/02/17,Sevilla,Eibar,2,0,Sevilla
9125,SP1,18/02/17,Sp Gijon,Ath Madrid,1,4,Ath Madrid
9126,SP1,19/02/17,Barcelona,Leganes,2,1,Barcelona
9127,SP1,19/02/17,Celta,Osasuna,3,0,Celta
9128,SP1,19/02/17,Sociedad,Villarreal,0,1,Villarreal
9129,SP1,19/02/17,Valencia,Ath Bilbao,2,0,Valencia
9130,SP1,20/02/17,Malaga,Las Palmas,2,1,Malaga
9131,SP1,22/02/17,Valencia,Real Madrid,2,1,Valencia
9132,SP1,24/02/17,Las Palmas,Sociedad,0,1,Sociedad
9133,SP1,25/02/17,Alaves,Valencia,2,1,Alaves
9134,SP1,25/02/17,Betis,Sevilla,1,2,Sevilla
9135,SP1,25/02/17,Eibar,Malaga,3,0,Eibar
9136,SP1,25/02/17,Leganes,La Coruna,4,0,Leganes
9137,SP1,26/02/17,Ath Bilbao,Granada,3,1,Ath Bilbao
9138,SP1,26/02/17,Ath Madrid,Barcelona,1,2,Barcelona
9139,SP1,26/02/17,Espanol,Osasuna,3,0,Espanol
9140,SP1,26/02/17,Sp Gijon,Celta,1,1,D
9141,SP1,26/02/17,Villarreal,Real Madrid,2,3,Real Madrid
9142,SP1,28/02/17,Malaga,Betis,1,2,Betis
9143,SP1,28/02/17,Sociedad,Eibar,2,2,D
9144,SP1,28/02/17,Valencia,Leganes,1,0,Valencia
9145,SP1,01/03/17,Barcelona,Sp Gijon,6,1,Barcelona
9146,SP1,01/03/17,Celta,Espanol,2,2,D
9147,SP1,01/03/17,Granada,Alaves,2,1,Granada
9148,SP1,01/03/17,Osasuna,Villarreal,1,4,Villarreal
9149,SP1,01/03/17,Real Madrid,Las Palmas,3,3,D
9150,SP1,02/03/17,La Coruna,Ath Madrid,1,1,D
9151,SP1,02/03/17,Sevilla,Ath Bilbao,1,0,Sevilla
9152,SP1,03/03/17,Betis,Sociedad,2,3,Sociedad
9153,SP1,04/03/17,Barcelona,Celta,5,0,Barcelona
9154,SP1,04/03/17,Eibar,Real Madrid,1,4,Real Madrid
9155,SP1,04/03/17,Leganes,Granada,1,0,Leganes
9156,SP1,04/03/17,Villarreal,Espanol,2,0,Villarreal
9157,SP1,05/03/17,Ath Bilbao,Malaga,1,0,Ath Bilbao
9158,SP1,05/03/17,Ath Madrid,Valencia,3,0,Ath Madrid
9159,SP1,05/03/17,Las Palmas,Osasuna,5,2,Las Palmas
9160,SP1,05/03/17,Sp Gijon,La Coruna,0,1,La Coruna
9161,SP1,06/03/17,Alaves,Sevilla,1,1,D
9162,SP1,08/03/17,La Coruna,Betis,1,1,D
9163,SP1,10/03/17,Espanol,Las Palmas,4,3,Espanol
9164,SP1,11/03/17,Granada,Ath Madrid,0,1,Ath Madrid
9165,SP1,11/03/17,Malaga,Alaves,1,2,Alaves
9166,SP1,11/03/17,Sevilla,Leganes,1,1,D
9167,SP1,11/03/17,Valencia,Sp Gijon,1,1,D
9168,SP1,12/03/17,Celta,Villarreal,0,1,Villarreal
9169,SP1,12/03/17,La Coruna,Barcelona,2,1,La Coruna
9170,SP1,12/03/17,Real Madrid,Betis,2,1,Real Madrid
9171,SP1,12/03/17,Sociedad,Ath Bilbao,0,2,Ath Bilbao
9172,SP1,13/03/17,Osasuna,Eibar,1,1,D
9173,SP1,17/03/17,Las Palmas,Villarreal,1,0,Las Palmas
9174,SP1,18/03/17,Alaves,Sociedad,1,0,Alaves
9175,SP1,18/03/17,Ath Bilbao,Real Madrid,1,2,Real Madrid
9176,SP1,18/03/17,Betis,Osasuna,2,0,Betis
9177,SP1,18/03/17,Eibar,Espanol,1,1,D
9178,SP1,19/03/17,Ath Madrid,Sevilla,3,1,Ath Madrid
9179,SP1,19/03/17,Barcelona,Valencia,4,2,Barcelona
9180,SP1,19/03/17,La Coruna,Celta,0,1,Celta
9181,SP1,19/03/17,Leganes,Malaga,0,0,D
9182,SP1,19/03/17,Sp Gijon,Granada,3,1,Sp Gijon
9183,SP1,31/03/17,Espanol,Betis,2,1,Espanol
9184,SP1,01/04/17,Malaga,Ath Madrid,0,2,Ath Madrid
9185,SP1,01/04/17,Osasuna,Ath Bilbao,1,2,Ath Bilbao
9186,SP1,01/04/17,Sociedad,Leganes,1,1,D
9187,SP1,01/04/17,Villarreal,Eibar,2,3,Eibar
9188,SP1,02/04/17,Granada,Barcelona,1,4,Barcelona
9189,SP1,02/04/17,Real Madrid,Alaves,3,0,Real Madrid
9190,SP1,02/04/17,Sevilla,Sp Gijon,0,0,D
9191,SP1,02/04/17,Valencia,La Coruna,3,0,Valencia
9192,SP1,03/04/17,Celta,Las Palmas,3,1,Celta
9193,SP1,04/04/17,Ath Bilbao,Espanol,2,0,Ath Bilbao
9194,SP1,04/04/17,Ath Madrid,Sociedad,1,0,Ath Madrid
9195,SP1,04/04/17,Betis,Villarreal,0,1,Villarreal
9196,SP1,05/04/17,Alaves,Osasuna,0,1,Osasuna
9197,SP1,05/04/17,Barcelona,Sevilla,3,0,Barcelona
9198,SP1,05/04/17,La Coruna,Granada,0,0,D
9199,SP1,05/04/17,Leganes,Real Madrid,2,4,Real Madrid
9200,SP1,05/04/17,Sp Gijon,Malaga,0,1,Malaga
9201,SP1,06/04/17,Eibar,Las Palmas,3,1,Eibar
9202,SP1,06/04/17,Valencia,Celta,3,2,Valencia
9203,SP1,07/04/17,Villarreal,Ath Bilbao,3,1,Villarreal
9204,SP1,08/04/17,Espanol,Alaves,1,0,Espanol
9205,SP1,08/04/17,Malaga,Barcelona,2,0,Malaga
9206,SP1,08/04/17,Real Madrid,Ath Madrid,1,1,D
9207,SP1,08/04/17,Sevilla,La Coruna,4,2,Sevilla
9208,SP1,09/04/17,Celta,Eibar,0,2,Eibar
9209,SP1,09/04/17,Granada,Valencia,1,3,Valencia
9210,SP1,09/04/17,Las Palmas,Betis,4,1,Las Palmas
9211,SP1,09/04/17,Osasuna,Leganes,2,1,Osasuna
9212,SP1,10/04/17,Sociedad,Sp Gijon,3,1,Sociedad
9213,SP1,14/04/17,Ath Bilbao,Las Palmas,5,1,Ath Bilbao
9214,SP1,15/04/17,Ath Madrid,Osasuna,3,0,Ath Madrid
9215,SP1,15/04/17,Barcelona,Sociedad,3,2,Barcelona
9216,SP1,15/04/17,La Coruna,Malaga,2,0,La Coruna
9217,SP1,15/04/17,Sp Gijon,Real Madrid,2,3,Real Madrid
9218,SP1,16/04/17,Betis,Eibar,2,0,Betis
9219,SP1,16/04/17,Granada,Celta,0,3,Celta
9220,SP1,16/04/17,Leganes,Espanol,0,1,Espanol
9221,SP1,16/04/17,Valencia,Sevilla,0,0,D
9222,SP1,17/04/17,Alaves,Villarreal,2,1,Alaves
9223,SP1,21/04/17,Sevilla,Granada,2,0,Sevilla
9224,SP1,22/04/17,Espanol,Ath Madrid,0,1,Ath Madrid
9225,SP1,22/04/17,Malaga,Valencia,2,0,Malaga
9226,SP1,22/04/17,Osasuna,Sp Gijon,2,2,D
9227,SP1,22/04/17,Villarreal,Leganes,2,1,Villarreal
9228,SP1,23/04/17,Celta,Betis,0,1,Betis
9229,SP1,23/04/17,Las Palmas,Alaves,1,1,D
9230,SP1,23/04/17,Real Madrid,Barcelona,2,3,Barcelona
9231,SP1,23/04/17,Sociedad,La Coruna,1,0,Sociedad
9232,SP1,24/04/17,Eibar,Ath Bilbao,0,1,Ath Bilbao
9233,SP1,25/04/17,Ath Madrid,Villarreal,0,1,Villarreal
9234,SP1,25/04/17,Granada,Malaga,0,2,Malaga
9235,SP1,25/04/17,Sp Gijon,Espanol,1,1,D
9236,SP1,26/04/17,Barcelona,Osasuna,7,1,Barcelona
9237,SP1,26/04/17,La Coruna,Real Madrid,2,6,Real Madrid
9238,SP1,26/04/17,Leganes,Las Palmas,3,0,Leganes
9239,SP1,26/04/17,Valencia,Sociedad,2,3,Sociedad
9240,SP1,27/04/17,Alaves,Eibar,0,0,D
9241,SP1,27/04/17,Ath Bilbao,Betis,2,1,Ath Bilbao
9242,SP1,27/04/17,Sevilla,Celta,2,1,Sevilla
9243,SP1,28/04/17,Villarreal,Sp Gijon,3,1,Villarreal
9244,SP1,29/04/17,Espanol,Barcelona,0,3,Barcelona
9245,SP1,29/04/17,Las Palmas,Ath Madrid,0,5,Ath Madrid
9246,SP1,29/04/17,Real Madrid,Valencia,2,1,Real Madrid
9247,SP1,29/04/17,Sociedad,Granada,2,1,Sociedad
9248,SP1,30/04/17,Betis,Alaves,1,4,Alaves
9249,SP1,30/04/17,Celta,Ath Bilbao,0,3,Ath Bilbao
9250,SP1,30/04/17,Eibar,Leganes,2,0,Eibar
9251,SP1,30/04/17,Osasuna,La Coruna,2,2,D
9252,SP1,01/05/17,Malaga,Sevilla,4,2,Malaga
9253,SP1,05/05/17,Sevilla,Sociedad,1,1,D
9254,SP1,06/05/17,Ath Madrid,Eibar,1,0,Ath Madrid
9255,SP1,06/05/17,Barcelona,Villarreal,4,1,Barcelona
9256,SP1,06/05/17,Granada,Real Madrid,0,4,Real Madrid
9257,SP1,06/05/17,Sp Gijon,Las Palmas,1,0,Sp Gijon
9258,SP1,07/05/17,Alaves,Ath Bilbao,1,0,Alaves
9259,SP1,07/05/17,La Coruna,Espanol,1,2,Espanol
9260,SP1,07/05/17,Malaga,Celta,3,0,Malaga
9261,SP1,07/05/17,Valencia,Osasuna,4,1,Valencia
9262,SP1,08/05/17,Leganes,Betis,4,0,Leganes
9263,SP1,13/05/17,Espanol,Valencia,0,1,Valencia
9264,SP1,13/05/17,Osasuna,Granada,2,1,Osasuna
9265,SP1,14/05/17,Alaves,Celta,3,1,Alaves
9266,SP1,14/05/17,Ath Bilbao,Leganes,1,1,D
9267,SP1,14/05/17,Betis,Ath Madrid,1,1,D
9268,SP1,14/05/17,Eibar,Sp Gijon,0,1,Sp Gijon
9269,SP1,14/05/17,Las Palmas,Barcelona,1,4,Barcelona
9270,SP1,14/05/17,Real Madrid,Sevilla,4,1,Real Madrid
9271,SP1,14/05/17,Sociedad,Malaga,2,2,D
9272,SP1,14/05/17,Villarreal,La Coruna,0,0,D
9273,SP1,17/05/17,Celta,Real Madrid,1,4,Real Madrid
9274,SP1,19/05/17,Granada,Espanol,1,2,Espanol
9275,SP1,20/05/17,La Coruna,Las Palmas,3,0,La Coruna
9276,SP1,20/05/17,Leganes,Alaves,1,1,D
9277,SP1,20/05/17,Sevilla,Osasuna,5,0,Sevilla
9278,SP1,20/05/17,Sp Gijon,Betis,2,2,D
9279,SP1,21/05/17,Ath Madrid,Ath Bilbao,3,1,Ath Madrid
9280,SP1,21/05/17,Barcelona,Eibar,4,2,Barcelona
9281,SP1,21/05/17,Celta,Sociedad,2,2,D
9282,SP1,21/05/17,Malaga,Real Madrid,0,2,Real Madrid
9283,SP1,21/05/17,Valencia,Villarreal,1,3,Villarreal
9284,SP1,18/08/17,Leganes,Alaves,1,0,Leganes
9285,SP1,18/08/17,Valencia,Las Palmas,1,0,Valencia
9286,SP1,19/08/17,Celta,Sociedad,2,3,Sociedad
9287,SP1,19/08/17,Girona,Ath Madrid,2,2,D
9288,SP1,19/08/17,Sevilla,Espanol,1,1,D
9289,SP1,20/08/17,Ath Bilbao,Getafe,0,0,D
9290,SP1,20/08/17,Barcelona,Betis,2,0,Barcelona
9291,SP1,20/08/17,La Coruna,Real Madrid,0,3,Real Madrid
9292,SP1,21/08/17,Levante,Villarreal,1,0,Levante
9293,SP1,21/08/17,Malaga,Eibar,0,1,Eibar
9294,SP1,25/08/17,Betis,Celta,2,1,Betis
9295,SP1,25/08/17,Sociedad,Villarreal,3,0,Sociedad
9296,SP1,26/08/17,Alaves,Barcelona,0,2,Barcelona
9297,SP1,26/08/17,Girona,Malaga,1,0,Girona
9298,SP1,26/08/17,Las Palmas,Ath Madrid,1,5,Ath Madrid
9299,SP1,26/08/17,Levante,La Coruna,2,2,D
9300,SP1,27/08/17,Eibar,Ath Bilbao,0,1,Ath Bilbao
9301,SP1,27/08/17,Espanol,Leganes,0,1,Leganes
9302,SP1,27/08/17,Getafe,Sevilla,0,1,Sevilla
9303,SP1,27/08/17,Real Madrid,Valencia,2,2,D
9304,SP1,08/09/17,Leganes,Getafe,1,2,Getafe
9305,SP1,09/09/17,Barcelona,Espanol,5,0,Barcelona
9306,SP1,09/09/17,Real Madrid,Levante,1,1,D
9307,SP1,09/09/17,Sevilla,Eibar,3,0,Sevilla
9308,SP1,09/09/17,Valencia,Ath Madrid,0,0,D
9309,SP1,10/09/17,Ath Bilbao,Girona,2,0,Ath Bilbao
9310,SP1,10/09/17,Celta,Alaves,1,0,Celta
9311,SP1,10/09/17,La Coruna,Sociedad,2,4,Sociedad
